id_img,label
10052,happy
10065,sad
10079,angry
10095,angry
10121,fear
10148,sad
10163,angry
10215,sad
1024,neutral
10286,angry
10315,angry
10336,happy
10338,angry
10371,angry
10382,happy
10399,neutral
10415,neutral
10426,angry
10551,sad
10554,angry
10583,neutral
10699,angry
10702,neutral
1071,sad
10743,angry
10746,fear
10818,neutral
10823,neutral
10825,angry
10839,fear
10854,angry
10970,angry
11002,angry
11017,angry
11024,neutral
11028,neutral
1106,angry
11075,sad
11093,angry
11096,sad
11158,neutral
11169,angry
11186,angry
11188,fear
11200,neutral
1124,angry
11266,angry
1127,happy
11337,angry
11342,angry
11400,angry
11421,angry
11467,angry
11561,neutral
11610,angry
11613,angry
11632,sad
11642,neutral
11675,sad
11694,angry
1177,fear
11813,angry
11841,angry
11849,angry
11883,sad
11949,angry
11964,sad
11986,angry
12136,sad
12144,sad
1215,neutral
12171,angry
12183,angry
12230,angry
12237,fear
12307,sad
1235,angry
12352,surprise
12489,sad
12680,angry
12695,sad
12733,fear
12808,angry
12810,angry
12841,disgust
12842,angry
12851,angry
12928,neutral
12945,sad
13029,angry
13041,angry
13057,surprise
13059,angry
13092,neutral
13118,angry
13167,angry
13220,sad
13267,fear
13279,angry
13334,sad
13351,sad
13376,neutral
13395,sad
1340,angry
13431,neutral
1350,happy
13514,angry
13533,angry
13535,angry
1358,sad
13582,fear
13599,fear
13607,angry
13671,angry
13672,angry
13738,angry
13758,neutral
1386,angry
13890,neutral
13978,happy
14022,angry
14030,fear
14058,sad
14108,angry
14118,happy
14120,angry
14148,angry
14185,sad
14206,angry
1422,fear
14243,neutral
14315,angry
14329,angry
14357,angry
14376,angry
1438,neutral
14381,sad
14421,happy
14438,happy
14498,angry
14557,neutral
1460,sad
14706,angry
1477,fear
14775,angry
14821,sad
14831,angry
14870,angry
14945,angry
15074,fear
1508,sad
15138,angry
15172,sad
15190,neutral
15194,angry
15217,sad
15222,angry
15295,sad
15474,fear
15500,sad
15502,sad
1555,neutral
15562,angry
15637,angry
15644,neutral
15654,sad
15699,angry
157,disgust
15709,angry
15712,angry
15715,fear
15725,angry
1575,angry
15771,disgust
1582,sad
15820,sad
15821,sad
15835,angry
1584,sad
15848,angry
15897,sad
15919,angry
15941,happy
15954,sad
15979,sad
16033,neutral
16102,surprise
16169,fear
16222,sad
16233,sad
16287,angry
16292,angry
16380,angry
16406,happy
16410,angry
16413,neutral
16428,sad
16506,fear
16510,fear
16557,neutral
16565,neutral
16643,sad
16659,fear
16681,angry
16711,happy
1672,angry
16764,angry
16768,neutral
16783,neutral
16792,angry
16875,fear
16999,sad
17024,fear
17053,sad
17085,sad
17099,fear
17167,angry
1717,angry
17170,neutral
17186,angry
17209,happy
17211,neutral
17228,sad
17259,angry
17316,angry
17344,angry
1736,sad
17371,angry
17413,sad
17428,fear
17445,sad
17452,neutral
17502,sad
17536,angry
17647,angry
17700,angry
17705,angry
17731,angry
17735,angry
17736,angry
17752,sad
17787,sad
17910,angry
17939,angry
18001,angry
18050,angry
18140,angry
18142,fear
18161,surprise
18166,fear
18183,angry
18200,angry
18247,angry
1825,sad
18254,sad
18284,angry
18376,fear
18380,fear
1841,neutral
18415,sad
18445,angry
18459,fear
18466,angry
18492,sad
18534,angry
18565,neutral
18566,sad
18588,fear
18593,angry
18602,angry
18617,sad
18633,angry
18695,fear
18715,angry
18779,angry
1880,sad
18810,angry
18837,sad
18882,fear
18903,neutral
18949,sad
18983,sad
1899,angry
18994,sad
19014,angry
19060,neutral
19067,sad
1908,fear
19093,sad
19108,angry
19114,neutral
19115,angry
19140,angry
19152,angry
19268,angry
19292,neutral
19309,angry
19392,sad
19476,disgust
19477,sad
19485,sad
1966,angry
19664,neutral
19732,angry
19811,angry
1983,disgust
19832,fear
19877,sad
19906,sad
19923,angry
1994,fear
19950,neutral
19961,happy
2006,angry
20222,angry
20227,sad
20287,surprise
20290,angry
20298,fear
20303,angry
20312,angry
20328,angry
20353,angry
20374,sad
20451,sad
2050,angry
20505,angry
20532,angry
2055,sad
20629,angry
20630,neutral
20635,angry
20640,angry
20653,sad
20673,angry
20686,angry
20736,angry
20739,sad
20796,surprise
20817,happy
20849,neutral
21068,sad
21099,angry
21111,angry
21131,sad
21135,angry
21161,angry
2117,surprise
21173,angry
21284,angry
21371,sad
21374,angry
2142,neutral
21447,fear
21472,angry
21511,angry
21512,happy
21520,surprise
21541,sad
21573,sad
21670,sad
21703,angry
21723,angry
21782,angry
21836,happy
21865,angry
21916,sad
21921,sad
21922,sad
2194,sad
22089,angry
22183,fear
22184,angry
22198,angry
2225,sad
22309,sad
22334,sad
22375,sad
22516,fear
22695,angry
22733,angry
22739,sad
22789,neutral
22807,neutral
22810,neutral
22832,happy
2290,fear
22990,angry
23,happy
23008,sad
23041,sad
23059,angry
23085,neutral
23164,angry
23194,angry
23215,neutral
23230,happy
23246,sad
23327,happy
23404,happy
23468,angry
23473,angry
23488,angry
23521,sad
23532,angry
23749,angry
23780,angry
23783,happy
23814,fear
23847,neutral
23886,happy
24067,angry
2407,sad
24071,disgust
24176,fear
24184,angry
24252,sad
24378,sad
24412,fear
24428,angry
24435,happy
24437,sad
24441,sad
24466,fear
24490,sad
245,neutral
24501,neutral
24542,sad
24660,fear
24678,angry
24711,angry
24789,angry
24797,angry
24819,angry
24821,neutral
2484,neutral
2486,sad
2487,angry
24886,sad
249,neutral
24959,surprise
24967,fear
2498,neutral
24992,angry
25082,sad
25088,fear
251,neutral
25101,angry
2511,neutral
25131,fear
25144,angry
25209,fear
25255,neutral
25343,sad
25360,neutral
25435,angry
25528,angry
25542,happy
2557,angry
2558,angry
25612,angry
25681,neutral
25688,sad
25778,happy
25795,angry
2581,neutral
25811,angry
25813,angry
25844,angry
25874,sad
25876,angry
25886,angry
25891,angry
259,sad
25944,angry
25973,angry
26025,neutral
26038,angry
26059,neutral
26121,neutral
26124,sad
26137,happy
26163,happy
26175,sad
26177,sad
26181,angry
26185,angry
26248,fear
26264,sad
26267,angry
26337,angry
26344,angry
26437,sad
26446,fear
26462,sad
26572,angry
26597,happy
26618,neutral
26620,sad
2668,fear
26725,angry
26789,sad
26845,neutral
26860,happy
26886,neutral
26899,angry
26900,angry
26919,angry
26928,angry
26956,angry
27016,angry
27022,fear
27054,happy
2709,neutral
2712,sad
27284,angry
27296,angry
27385,angry
27413,happy
27464,angry
27483,sad
27544,angry
2762,angry
27652,angry
2770,angry
27704,sad
27715,fear
27726,sad
27744,neutral
27770,neutral
27777,neutral
27798,fear
27828,angry
2791,angry
27967,sad
27982,angry
28015,neutral
28058,angry
28062,angry
28120,angry
28144,neutral
28148,angry
28149,neutral
28207,angry
28248,sad
28288,angry
28300,angry
28401,happy
28438,fear
28498,sad
28509,fear
28543,neutral
28547,angry
28560,disgust
28585,angry
28614,angry
28618,angry
28620,angry
28660,angry
28707,neutral
28720,fear
28731,neutral
28737,surprise
28743,neutral
28749,angry
28800,fear
28840,neutral
28867,angry
28884,sad
2890,sad
28932,sad
28952,angry
29085,fear
29119,happy
29132,sad
29202,angry
29266,angry
29319,surprise
2933,sad
29414,sad
29471,angry
29477,neutral
29493,angry
29523,angry
29527,sad
29554,angry
29571,angry
29581,angry
29588,surprise
29614,happy
29669,angry
29685,sad
29730,angry
298,sad
29818,angry
29866,neutral
29929,sad
29931,fear
29947,angry
29977,angry
29980,sad
30002,angry
30004,neutral
30015,neutral
30024,angry
30058,angry
30059,neutral
30082,fear
30085,sad
30171,angry
3021,angry
30260,neutral
30273,sad
30290,neutral
30305,angry
30320,neutral
30325,happy
30394,angry
30415,angry
30420,angry
30456,sad
30458,neutral
30460,angry
30490,neutral
30509,happy
30535,fear
30563,neutral
30584,surprise
30619,happy
30901,angry
30933,neutral
30944,happy
3099,neutral
31033,angry
31042,angry
31081,neutral
31083,neutral
31138,happy
31142,fear
31203,angry
3121,angry
3137,angry
31491,angry
31529,sad
31544,angry
31609,happy
31635,neutral
31693,sad
31703,neutral
3176,sad
31849,angry
3186,angry
31873,angry
3188,happy
31928,neutral
32023,angry
32024,angry
32153,angry
32161,sad
32223,sad
32231,angry
3226,angry
32278,sad
32281,angry
32298,angry
32336,fear
32352,sad
32367,fear
32454,sad
32464,fear
32473,angry
3248,happy
32481,sad
32506,sad
32512,angry
32575,sad
32584,angry
32617,sad
32662,neutral
32755,sad
32777,angry
33015,sad
3303,fear
33105,angry
33131,fear
33221,angry
3327,sad
33301,happy
33308,angry
3334,sad
33352,angry
33444,fear
33450,angry
33459,neutral
33494,angry
33560,neutral
33573,neutral
33633,angry
33666,neutral
3370,angry
33729,angry
3377,fear
338,sad
33809,angry
33829,angry
33890,neutral
33924,happy
33926,fear
3393,sad
33935,disgust
33977,happy
33987,sad
33998,angry
34036,angry
34040,neutral
3412,angry
34138,angry
34151,fear
34175,neutral
34178,angry
34184,angry
34238,happy
34259,sad
34352,sad
34359,surprise
34363,sad
34448,neutral
34474,angry
3449,angry
34507,neutral
34581,sad
34592,angry
34596,sad
34620,angry
3467,fear
34714,angry
34778,angry
34879,surprise
35009,sad
35010,sad
35028,sad
35041,angry
35059,angry
35145,angry
35149,happy
35162,angry
35210,angry
3522,sad
35261,fear
35298,angry
35407,angry
35425,angry
35439,angry
35447,angry
35514,angry
3558,angry
3564,sad
35669,angry
35681,angry
35682,sad
35731,sad
35753,neutral
35805,angry
35809,sad
35820,angry
35828,angry
35881,angry
35884,sad
3599,neutral
3632,sad
377,sad
38,angry
3802,angry
3819,sad
3839,happy
3862,neutral
3870,neutral
3913,sad
4015,angry
404,sad
4060,sad
4077,angry
4100,fear
4196,sad
4229,happy
4306,angry
4317,neutral
4324,angry
4349,fear
4384,angry
4396,fear
4397,sad
4459,angry
4468,angry
4502,fear
4579,angry
4616,angry
4637,neutral
4660,sad
4665,angry
4670,neutral
4700,sad
4751,fear
4807,fear
4878,angry
4937,sad
5010,sad
5060,neutral
5064,angry
521,happy
5220,angry
5233,angry
5244,angry
5259,sad
5312,sad
5317,sad
5400,angry
5422,sad
5432,fear
5434,fear
5459,fear
5519,angry
5564,angry
5570,angry
5582,sad
5607,angry
5610,neutral
5637,happy
5732,angry
5739,neutral
5780,angry
5810,angry
5822,angry
5859,sad
5883,sad
5888,sad
589,surprise
5902,happy
5962,angry
6009,angry
6017,angry
6075,angry
608,sad
6088,sad
6119,angry
6129,angry
6155,angry
6225,fear
6232,sad
624,neutral
6274,angry
6278,angry
6283,disgust
6321,neutral
633,sad
6347,angry
6364,sad
6365,neutral
6375,angry
6390,sad
6420,angry
6426,sad
6471,angry
6484,angry
65,neutral
654,angry
6547,sad
6555,neutral
6561,angry
6566,fear
6580,angry
6581,angry
6584,surprise
6618,angry
6621,angry
665,fear
6652,happy
6726,angry
6739,angry
6745,neutral
676,sad
6766,sad
6809,happy
6890,angry
6923,angry
6955,angry
6965,angry
7015,angry
7056,angry
7103,fear
7136,angry
7174,fear
7219,angry
7257,angry
7261,happy
727,angry
7284,angry
7291,neutral
7409,angry
7492,angry
7550,fear
7559,fear
7589,happy
764,angry
7655,angry
7668,sad
7729,happy
7777,angry
7793,sad
7811,sad
7886,neutral
7919,happy
7937,sad
7979,angry
8000,angry
8001,angry
8052,angry
8096,angry
8103,neutral
8130,angry
8151,angry
816,fear
8267,neutral
8275,angry
8299,angry
8402,neutral
842,angry
854,fear
8555,neutral
8581,neutral
8593,sad
861,angry
8661,fear
8685,neutral
8719,sad
8734,angry
8902,angry
8916,sad
8969,angry
9012,angry
9059,sad
9100,angry
9156,happy
9266,angry
9293,angry
9331,angry
9400,fear
9567,sad
9615,angry
966,angry
9691,sad
9698,neutral
9715,angry
9748,angry
9785,fear
9802,neutral
9811,neutral
9862,neutral
9884,sad
9931,happy
10053,disgust
10435,disgust
10532,fear
1115,disgust
11222,disgust
11529,disgust
11639,disgust
12417,disgust
12753,disgust
13372,fear
13597,angry
13652,sad
13847,angry
14041,neutral
14869,sad
14954,sad
14958,disgust
15110,disgust
16021,disgust
16054,disgust
16121,disgust
16264,disgust
16718,disgust
17260,angry
18077,neutral
1843,disgust
18464,disgust
18716,sad
19649,sad
19734,disgust
19770,disgust
19801,angry
19831,disgust
20761,disgust
21744,neutral
21765,disgust
21851,fear
22320,disgust
2275,fear
23141,disgust
23153,neutral
23665,disgust
23876,fear
24578,angry
25267,angry
25538,disgust
25541,sad
26859,happy
2732,sad
2742,disgust
28332,angry
28390,fear
28710,happy
28987,fear
29158,disgust
29269,disgust
30347,angry
30428,disgust
30499,disgust
30601,angry
30719,disgust
30761,disgust
30907,sad
3101,disgust
31232,sad
31323,neutral
31796,angry
31828,disgust
32487,fear
32681,disgust
33209,neutral
33284,disgust
33561,disgust
33670,disgust
33995,disgust
34022,angry
34432,disgust
34505,sad
34519,happy
3521,fear
35376,disgust
35580,disgust
3690,surprise
3778,disgust
4002,sad
4004,disgust
4265,fear
4312,angry
4481,happy
4737,disgust
5085,disgust
533,fear
573,disgust
6231,disgust
6926,disgust
7068,fear
7192,angry
7405,fear
7455,disgust
7592,disgust
7835,disgust
807,neutral
8415,angry
8585,disgust
8726,sad
8893,disgust
8948,fear
9043,sad
9297,disgust
9460,disgust
9504,sad
10029,angry
10043,sad
10044,fear
1008,fear
10099,sad
101,neutral
10189,fear
10263,neutral
10267,fear
10278,fear
10292,angry
10355,fear
10409,happy
10437,fear
10443,sad
10445,angry
10458,neutral
10489,fear
10493,neutral
10534,fear
1075,sad
10758,sad
1079,sad
10797,fear
10832,neutral
10933,fear
10944,happy
10968,neutral
10979,fear
11030,fear
11036,angry
11039,neutral
11054,neutral
11057,neutral
11104,fear
11112,fear
11137,surprise
11143,sad
11146,sad
1116,sad
1128,surprise
1133,fear
11353,fear
11360,happy
1137,neutral
11381,happy
11412,fear
11416,sad
11471,angry
11536,sad
1154,sad
11559,surprise
11587,sad
11653,fear
11682,fear
11687,sad
1169,neutral
11704,sad
11706,neutral
11727,sad
11729,sad
11747,happy
11754,happy
11774,fear
11816,sad
11855,sad
11904,fear
1193,surprise
11944,surprise
11968,fear
11999,sad
12063,angry
12125,fear
12255,fear
12259,happy
12313,fear
12334,angry
12350,surprise
12383,neutral
12431,neutral
12440,neutral
12472,neutral
12496,sad
12527,fear
12578,neutral
12592,fear
12634,angry
12674,angry
12676,fear
12698,fear
12712,fear
12737,surprise
12809,sad
12891,sad
12948,angry
12986,fear
12988,sad
13067,neutral
13071,neutral
131,fear
13114,sad
13121,neutral
13152,fear
13179,fear
13233,fear
1325,neutral
13250,angry
13252,fear
13301,angry
13306,angry
13308,angry
13310,angry
13362,neutral
13394,neutral
13405,neutral
1343,angry
13482,fear
13486,sad
13518,angry
13549,surprise
13561,neutral
13585,angry
13587,fear
13593,sad
13596,sad
13638,angry
13664,surprise
1367,sad
13683,sad
13694,fear
13798,sad
13855,fear
1389,sad
13899,neutral
13913,angry
13921,sad
13928,neutral
13933,neutral
13939,fear
13965,fear
13971,neutral
1401,sad
14011,fear
14033,fear
14037,neutral
14044,sad
14057,sad
14082,fear
1410,surprise
14114,happy
14117,fear
14268,fear
1429,fear
14306,neutral
1441,sad
14444,neutral
14452,sad
14509,fear
14529,angry
14551,happy
14605,disgust
14620,angry
14637,fear
1465,happy
14722,sad
1474,neutral
14744,sad
14747,sad
14786,fear
14789,sad
148,fear
1485,surprise
14891,fear
14987,sad
15001,fear
15012,sad
15040,surprise
1506,sad
15088,sad
15134,fear
15191,sad
15198,fear
15260,fear
15268,sad
15279,sad
15280,sad
1534,fear
15503,happy
15539,neutral
15544,fear
15578,sad
15615,surprise
15622,angry
15663,angry
15668,sad
15678,fear
1576,neutral
15778,fear
15859,neutral
15870,fear
15881,fear
15921,surprise
15950,angry
15984,fear
1599,fear
15999,sad
16039,fear
1606,sad
16071,surprise
16113,fear
16134,fear
16226,fear
16277,fear
16318,fear
16330,fear
16346,fear
16374,fear
16395,sad
16429,neutral
16440,fear
16450,happy
16486,fear
16489,fear
16501,fear
16503,fear
16523,fear
16539,sad
1654,fear
16559,sad
1657,sad
1660,fear
16609,sad
16632,angry
16674,surprise
16775,fear
16788,fear
16802,fear
16811,neutral
16830,fear
16915,sad
16930,sad
16954,neutral
16977,neutral
16990,fear
17105,fear
17107,fear
17114,fear
17180,fear
17191,fear
17213,happy
17217,neutral
1722,neutral
17236,fear
1727,angry
17314,fear
17334,angry
17369,neutral
17449,sad
17479,fear
17503,sad
17550,sad
17558,sad
1756,fear
17587,sad
17631,sad
17668,fear
17685,fear
17707,fear
17710,fear
17762,angry
17816,sad
17831,fear
17834,happy
17901,fear
17930,fear
17932,sad
17934,happy
1796,sad
1799,sad
18006,sad
18010,fear
18068,neutral
18073,fear
18104,fear
18106,angry
18108,surprise
18117,fear
18148,neutral
18203,neutral
18291,neutral
18299,angry
18309,surprise
18317,sad
18325,fear
18336,fear
18364,neutral
1838,fear
18404,happy
18513,angry
18517,happy
18523,neutral
18527,fear
18542,fear
18569,fear
1857,fear
18574,happy
18641,angry
18713,sad
1873,fear
18753,sad
18757,angry
18763,fear
18905,sad
18908,sad
18911,surprise
18960,fear
18974,fear
18976,sad
18984,neutral
19000,neutral
19020,fear
19064,neutral
19089,angry
19119,fear
19188,sad
19216,sad
19226,sad
19235,fear
19252,sad
1929,disgust
19349,happy
1939,fear
19454,neutral
19473,neutral
19497,fear
19559,fear
19599,sad
19612,happy
19644,neutral
19682,sad
19740,neutral
19754,sad
19810,neutral
19841,fear
1986,fear
19888,sad
19896,neutral
19897,sad
19995,fear
200,sad
20037,fear
20058,sad
20062,angry
20083,fear
20135,fear
20194,angry
20214,sad
20265,happy
20337,sad
20411,sad
20424,angry
20450,surprise
20461,fear
2047,fear
20476,sad
20495,fear
20508,neutral
20526,neutral
20579,fear
20598,fear
20617,neutral
20715,neutral
20831,neutral
20843,fear
20851,sad
20897,happy
20970,sad
2098,angry
21,fear
21070,fear
21101,sad
21102,fear
21227,fear
21230,sad
21250,fear
21269,happy
21280,surprise
21352,sad
21360,sad
21387,surprise
21420,sad
21464,angry
21499,fear
21500,surprise
21556,neutral
21559,fear
21598,fear
21615,angry
21654,sad
21686,angry
21697,happy
2178,fear
21833,fear
21858,fear
21877,fear
21946,fear
21967,fear
22050,fear
22074,fear
22102,sad
22130,fear
22166,fear
2226,fear
22326,surprise
22349,sad
224,fear
22458,fear
22485,sad
22520,surprise
22607,neutral
22640,sad
22662,fear
22756,fear
22791,fear
22827,fear
22839,fear
22840,neutral
22917,neutral
22944,happy
22988,sad
22997,happy
23038,sad
23083,neutral
23100,fear
23126,fear
23142,neutral
23184,happy
23192,sad
23209,surprise
23260,fear
23305,surprise
23332,sad
23362,sad
23368,fear
23389,neutral
23403,sad
23427,sad
23447,neutral
23463,fear
23477,sad
23517,neutral
23540,surprise
23561,fear
23566,happy
2357,angry
23718,surprise
23731,sad
23767,angry
23778,sad
2378,fear
23791,fear
2391,angry
24016,sad
24035,angry
24088,fear
24089,neutral
24131,neutral
2416,happy
24165,sad
24185,happy
24213,fear
24220,neutral
2426,neutral
24452,fear
24479,sad
24482,surprise
24539,sad
24554,angry
24562,surprise
24579,fear
24621,fear
24625,fear
24694,angry
24721,sad
24753,fear
24763,angry
24778,happy
24822,sad
24880,fear
24948,fear
24963,fear
24978,angry
24991,sad
25045,fear
25046,sad
25061,neutral
25074,fear
25108,neutral
25109,sad
25133,sad
25162,fear
25191,neutral
25202,fear
25220,happy
25242,fear
25247,sad
25298,happy
25306,sad
25327,fear
25359,neutral
25439,sad
25481,neutral
25496,neutral
25555,sad
25570,surprise
25577,sad
25590,fear
25605,fear
25621,fear
25638,sad
25647,angry
25710,fear
258,sad
25820,fear
25914,fear
2592,neutral
2593,sad
26082,fear
26091,happy
26097,sad
26131,sad
26210,happy
26250,fear
26275,angry
26283,sad
26363,angry
26377,fear
26385,fear
26394,sad
264,fear
26402,sad
26409,surprise
2641,fear
26454,angry
26469,surprise
2651,fear
2657,fear
26582,fear
26726,sad
2681,sad
26842,neutral
26895,fear
26916,surprise
26927,fear
26973,fear
26980,fear
270,fear
27006,fear
27077,sad
27094,sad
27098,fear
27103,fear
27145,angry
27300,sad
27308,neutral
27359,fear
27363,fear
27369,sad
27488,surprise
27503,angry
27509,fear
27591,sad
27635,sad
27709,sad
27764,sad
27772,sad
27806,sad
27846,fear
27868,sad
27889,fear
2789,sad
27899,happy
27910,neutral
27937,sad
28050,angry
28101,fear
28189,fear
28210,fear
28243,fear
28267,fear
28308,fear
28331,fear
28417,fear
28453,surprise
28503,fear
28515,fear
28548,fear
2858,sad
2860,neutral
28627,fear
28701,surprise
28704,fear
28724,fear
28729,fear
28734,sad
28859,happy
29005,fear
29026,fear
29027,happy
29043,fear
2906,angry
29068,angry
29126,neutral
29152,fear
29219,sad
2927,neutral
29284,fear
29285,sad
29291,fear
29315,angry
29327,sad
29349,surprise
29389,angry
29478,fear
29528,surprise
29536,sad
29603,disgust
29629,neutral
29674,fear
297,happy
29701,fear
29709,fear
29713,fear
29720,happy
29731,angry
29733,sad
29735,sad
29738,neutral
29795,happy
29869,angry
2987,happy
29871,happy
2988,surprise
29892,sad
29912,sad
29924,sad
29990,fear
3000,happy
30062,happy
30074,sad
30196,sad
30206,neutral
30237,fear
30253,sad
30316,surprise
30333,fear
3036,sad
30482,fear
30564,sad
3057,sad
30594,fear
30638,sad
30735,angry
30774,fear
30798,neutral
3087,sad
30936,sad
31007,neutral
31105,fear
31107,happy
31116,surprise
3112,fear
31130,neutral
31157,fear
31159,surprise
31188,fear
3124,fear
31286,fear
31330,neutral
31341,sad
31357,fear
31375,angry
31395,sad
31398,fear
314,fear
31421,sad
31461,neutral
31526,sad
31535,happy
31569,fear
31625,fear
31638,sad
31655,sad
3170,surprise
31738,sad
31782,fear
31821,fear
31855,fear
31860,fear
31866,happy
31903,fear
31916,fear
31940,sad
31954,sad
31973,sad
31979,sad
32076,fear
32097,fear
32103,sad
32180,neutral
32279,surprise
32323,neutral
32349,surprise
32351,angry
32438,happy
32461,fear
32463,neutral
32485,fear
32507,neutral
32551,fear
32569,fear
32619,neutral
32623,fear
32642,sad
32682,neutral
32688,sad
3269,fear
32692,sad
32696,surprise
32758,sad
32766,neutral
32799,fear
32829,sad
32876,fear
32879,fear
32889,angry
32931,fear
32940,fear
32941,neutral
32946,fear
3296,fear
3297,fear
32996,fear
33007,fear
33051,fear
33097,fear
3314,fear
33215,fear
